id,tiploc,name
5303,LANFRFC,Llanfairfechan
5304,LANGEWS,Langley Sidings EWS
5305,LANGLEY,Langley
5306,LANGREC,Langley Recp Sdgs
5307,LANGSJ,Langley Sth Jn
5308,LANGTCR,Langley Town Centre
5309,LANPORT,Langport Viaduct
5310,LAPFORD,Lapford
5311,LAPWRTH,Lapworth
5312,LARA318,Plymouth Signal P318
5313,LARAJN,Laira Jn
5314,LARASFR,Laira TMD Fuel road
5315,LARAST,Laira ISU (S&TE)
5316,LARATMD,Laira T.& R.S.M.D.
5317,LARBCE,Larbert C.E.
5318,LARBDGL,Larbert North D.G.L.
5319,LARBERJ,Larbert Jn
5320,LARBERN,Larbert North
5321,LARBERT,Larbert
5322,LARBRTY,Larbert S.S.
5323,LARBUGL,Larbert U.G.L.
5324,LARGS,Largs
5325,LARKHAL,Larkhall
5326,LARNEHB,Larne Harbour
5327,LAUNWST,Launceston Westgate Street
5328,LAVNGTN,Lavington
5329,LAWJ,Law Jn.
5330,LAWJDPL,Law Jn D.P.L.
5331,LAWJDS,Law Jn Down Sidings
5332,LAWJRRT,Law Jn (Road Rail TS)
5333,LAWJUCE,Law Jn Up C.E.
5334,LAWJUPL,Law Jn U.P.L.
5335,LAWRNCH,Lawrence Hill
5336,LAWRNGF,Lawrence Hill G.F.
5337,LAYTCLX,Carleton Crossing L.C.
5338,LAYTON,Layton
5339,LAZKRKO,Lazonby & Kirkoswald
5340,LBDR,Llanbedr
5341,LBGHJN,Loughborough Jn
5342,LBRF,Little Barford Monier
5343,LBRFIBS,Tempsford IBS
5344,LBRFTMP,Tempsford
5345,LBRIGG,Lambrigg
5346,LCEILOB,Loch Eil Outward Bound
5347,LCHABUI,Leachabhuidh
5348,LCHALRT,Lochailort
5349,LCHBSDL,Lochboisdale
5350,LCHC,Lichfield City
5351,LCHCCS,Lichfield City C.S.
5352,LCHCHAM,Hammerwich
5353,LCHESDE,Locheilside
5354,LCHGLLY,Lochgelly
5355,LCHLCHR,Lochluichart
5356,LCHMADY,Lochmaddy
5357,LCHRDGJ,Lochridge Junction
5358,LCHT131,Lichfield Signal 1310
5359,LCHT259,LICHFIELD TV SIG LS4259
5360,LCHT303,LICHFIELD TV SIG LS1303
5361,LCHT306,LICHFIELD SIG LS1306
5362,LCHT308,Lichfield Sig LS1308
5363,LCHTCE,Lichfield T.V. C.E. Sdgs
5364,LCHTCUR,Curborough Jn
5365,LCHTFIN,Fine Lane LC
5366,LCHTHAD,Hademore Crossing
5367,LCHTNJ,Lichfield TV North Jn (LL)
5368,LCHTPDC,Lichfield TV LL PDC
5369,LCHTTVH,Lichfield Trent Valley HL
5370,LCHTTVJ,Lichfield T.V. Jn.
5371,LCHTTVL,Lichfield Trent Valley
5372,LCHW171,Lochwinnoch Sig PE171
5373,LCHWNCH,Lochwinnoch
5374,LCKRBIE,Lockerbie
5375,LCKRDPL,Lockerbie Down Loop
5376,LCKRDS,Lockerbie Down Sidings
5377,LCKRUPL,Lockerbie Up Loop
5378,LCKRUPS,Lockerbie Up Siding
5379,LCKWBGF,Leckwith Bridge Grnd Frame
5380,LCKWLOP,Leckwith Loop
5381,LCKWSTJ,Leckwith Loop South Jn
5382,LCKWTHJ,Leckwith Loop North Jn
5383,LCWLOP,Leckwith Loop
5384,LDBRKJ,Ladbroke Grove
5385,LDBURY,Ledbury
5386,LDLNGTN,Lidlington
5387,LDRE283,Landore Signal PT283
5388,LDRY,Londonderry
5389,LDYBURN,Ladyburn T.C.
5390,LDYW,Ladywell
5391,LDYWJN,Ladywell Junction
5392,LEABDGE,Lea Bridge
5393,LEAG591,Leagrave Signal 591
5394,LEAGRVE,Leagrave
5395,LEAGRVJ,Leagrave Jn
5396,LEAGSAN,Sandon (Beds)
5397,LEAGSDG,Leagrave Tamper Siding
5398,LEAHALL,Lea Hall
5399,LEAJ,Lea Junction
5400,LEAJ286,Lea Junction Loop Sig 1286
5401,LEALHLM,Lealholm
5402,LEASOWE,Leasowe
5403,LECHMSQ,Lechlade Marquet Square
5404,LEDB426,Ledburn Signal TK1426
5405,LEDB428,Ledburn Signal TK1428
5406,LEDB433,Ledburn Signal TK1433
5407,LEDB435,Ledburn Signal TK1435
5408,LEDBRNJ,Ledburn Jn
5409,LEDBSH,Stoke Hammond
5410,LEED190,Leeds Sig L190
5411,LEED421,Leeds Sig L4421
5412,LEED613,Leeds Sig L3613
5413,LEED615,Leeds Sig L3615
5414,LEED629,Leeds Sig L3629
5415,LEED631,Leeds Sig L3631
5416,LEED643,Leeds Sig L3643
5417,LEED692,Leeds Signal 3692
5418,LEED694,Leeds Sig L3694
5419,LEED774,LEEDS SIG L774
5420,LEED928,Leeds Sig L928
5421,LEED929,Leeds Sig L929
5422,LEEDADV,Leeds F.L.T. (Advenza)
5423,LEEDBFD,Leeds Balm Road F.D.
5424,LEEDFHH,Leeds Balm Rd Loco (FHH)
5425,LEEDFLT,Leeds F.L.T.
5426,LEEDMWL,Leeds Midland Rd Whl Lathe
5427,LEEDORT,Leeds O.R.T.
5428,LEEDRMC,Leeds Stourton RMC
5429,LEEDS,Leeds
5430,LEEDSEJ,Leeds East Jn
5431,LEEDSFB,LEEDS FESTIVAL BUS
5432,LEEDSWJ,Leeds West Junction
5433,LEEE,Lee
5434,LEEELPJ,Lee Loop Junction
5435,LEEESPR,Lee Spur
5436,LEEKBRJ,Leek Brook Jn
5437,LEESPRJ,Lee Spur Jn
5438,LEGR,Lea Green
5439,LEIGBUS,Leigh (Fleur-de-Lis PH)
5440,LEIGHK,Leigh (Kent)
5441,LEISTON,Leiston
5442,LEITBCC,Leith Docks Blue Circle
5443,LEITFPA,Leith Docks F.P.A.
5444,LEITGTX,Leith Docks GATX
5445,LEITHFH,Leith Sth Fliner/Lafarge
5446,LEITHS,Leith South
5447,LEITSAI,Leith Docks SAI
5448,LEITSSS,Leith South Storage
5449,LELANT,Lelant
5450,LELANTS,Lelant Saltings
5451,LENHAM,Lenham
5452,LENHAMX,Lenham Crossover (CTRL)
5453,LENHLP,Lenham Heath Loop (CTRL)
5454,LENHMLP,Lenham Passenger Loop
5455,LENHUS6,Lenham Up Siding No 6
5456,LENHUS8,Lenham Up Siding No 8
5457,LENS,Lens
5458,LENTNNJ,Lenton North Jn
5459,LENTNSJ,Lenton South Jn
5460,LENZIE,Lenzie
5461,LEOMBUS,Leominster Bus Station
5462,LEOMNST,Leominster
5463,LEOMSB,Leominster Signal Box
5464,LESAORL,Les Aubrais-Orleans
5465,LEST325,Leicester Signal LR325
5466,LEST326,Knighton Jn Signal LR326
5467,LEST327,Leicester Signal 327
5468,LEST421,Leicester 421 Signal
5469,LEST426,Leicester 426 Signal
5470,LESTBRG,Leicester Braunstone Gate
5471,LESTCSD,Leicester Carriage Sdgs
5472,LESTER,Leicester
5473,LESTHR,Humberstone Road
5474,LESTHR5,Humberstone Rd No5 Top Sdg
5475,LESTHRJ,Humberstone Rd Jn
5476,LESTKJN,Knighton Jct
5477,LESTLIP,Leicester L.I.P.
5478,LESTPBX,Leicester Power Box
5479,LESTRNJ,Leicester North Jn.
5480,LESTRSJ,Leicester South Jn.
5481,LESTSGF,Saffron Lane Ground Frame
5482,LETEILA,Le Teil (Ardeche)
5483,LETH195,Leatherhead Signal W1195
5484,LETHRHD,Leatherhead
5485,LETNCMD,Leyton C.M.D.
5486,LEUCDS,Leuchars Down Siding
5487,LEUCHMD,Leuchars M.O.D.
5488,LEUCHRS,Leuchars
5489,LEUCS15,Leuchars Signal LE15
5490,LEWES,Lewes
5491,LEWES58,Lewes Signal LW58
5492,LEWESDS,Lewes Down Tamper Siding
5493,LEWESUS,Lewes Up Siding
5494,LEWISHM,Lewisham
5495,LEWIVLJ,Lewisham Vale Junction
5496,LEYLAND,Leyland
5497,LEYLBLM,Leyland B. Leyland
5498,LEYTLUL,Leyton LT Station
5499,LEYTNMR,Leyton Midland Road
5500,LEYTSTO,Leyton Supermarket
5501,LFGNLC,Longforgan L.C.
5502,LFPW,Llanfairpwll
5503,LGBK,Langbank
5504,LGFD,Longfield
5505,LGHM,Langholm
5506,LGHO,Langho
5507,LGLNJN,Langloan Jn
5508,LGML,Langley Mill
5509,LGRN,Langley Green
5510,LGRNAW,Langley Green Albright & W
5511,LGRNYD,Langley Green Yd
5512,LGWITH,Langwith Whaley Thorns
5513,LGWOOD,Lingwood
5514,LHONSEA,Leigh-on-Sea
5515,LHRBHC,Hatton Cross - SWT Bus
5516,LHRBT1,Heathrow Terminal 1 (SWT Bus)
5517,LHRBT2,Heathrow Terminal 2 (SWT Bus)
5518,LHRBT3,Heathrow Terminal 3 (SWT Bus)
5519,LHRBT4,Heathrow Terminal 4 (SWT Bus)
5520,LHVN,Littlehaven
5521,LHVNBUS,Littlehaven Lambs Frm Rd
5522,LIEGE,Liege
5523,LIFODEJ,Lifford East Jn
5524,LIFODWJ,Lifford West Jn
5525,LIFOMOS,Moseley
5526,LILBDGE,Lille Bridge Depot LUL
5527,LILLDEL,Lille Deliverance
5528,LILLE,Lille
5529,LILLEFL,Lille Flandres
5530,LILLEPF,Lille-Port-Fluvial
5531,LIMERCJ,Limerick Junction
5532,LIMERIC,Limerick
5533,LIMHSE,Limehouse
5534,LINCFHH,Lincoln Terrace Sidings FL
5535,LINCLNC,Lincoln
5536,LINDFRD,Lindford Liphook Road)
5537,LINDLA,Lindleys Lane
5538,LINFST,Linford Street Jn
5539,LINGFLD,Lingfield
5540,LINKLIN,Link Line
5541,LINZ,Linz
5542,LIPHOOK,Liphook
5543,LIPSONJ,Lipson Jn
5544,LISK9,Liskeard Sig 9
5545,LISKARD,Liskeard
5546,LISKDGF,Liskeard Ground Frame
5547,LISMORE,Lismore
5548,LISS,Liss
5549,LITLBRO,Littleborough
5550,LITTLEM,Littlemore
5551,LIVST,London Liverpool Street
5552,LIVSTBL,London Liverpool St (Ball)
5553,LIVSTHS,Liverpool St L.H.S.
5554,LKWD,Lockwood
5555,LLANDAF,Llandaf
5556,LLANMAI,Maindy Bridge
5557,LLBRDCH,Llanbradach
5558,LLBSTRD,Llanbister Road
5559,LLDARCY,Llandarcy
5560,LLDEGEN,Genwen Jn
5561,LLDEILO,Llandeilo
5562,LLDELOJ,Llandeilo Jn
5563,LLDODGF,Llandrindod Crossing
5564,LLDODW,Llandrindod
5565,LLDVERY,Llandovery
5566,LLDVNLC,Llandovery North L.C.
5567,LLDYBIE,Llandybie
5568,LLFAIRC,Llanfair Caereinion
5569,LLGADOG,Llangadog
5570,LLGMMRW,Llangammarch
5571,LLGNNCH,Llangennech
5572,LLGUNLO,Llangynllo
5573,LLHARAN,Llanharan
5574,LLHLABY,Abertillery
5575,LLHLETH,Llanhilleth
5576,LLISHEN,Llanishen
5577,LLNGYFL,Llangyfelach
5578,LLNLLI,Llanelli
5579,LLNSMLT,Llansamlet
5580,LLNWTMR,Llantwit Major
5581,LLSTPHX,Llanstephan L.C.
5582,LLTRNMJ,Llantarnam Jn
5583,LLTRROC,Llantrisant Rockwell
5584,LLTRSNT,Llantrisant
5585,LLWEAFL,Llanwern CHORUS AFL
5586,LLWESWE,Llanwern Steelworks East
5587,LLWESWW,Llanwern Steelworks West
5588,LLWRDA,Llanwrda
5589,LLWRTYW,Llanwrtyd
5590,LLWRW2,Llanwrtyd Signal W2
5591,LLWYNYP,Llwynypia
5592,LLYSFGF,LLYSFAEN EMERGENCY GF
5593,LMAR,Long Marton
5594,LMBRDSL,Limbury Road Reversal
5595,LMBRYNG,Limbury Road North G.F.
5596,LMBRYRD,Limbury Road
5597,LMBRYSG,Limbury Road South G.F.
5598,LMKLSSB,Lime Kiln Sdg SB
5599,LMNG113,Leamington Spa Signal 113
5600,LMNG126,Leamington Spa Signal 126
5601,LMNG128,Leamington Spa Signal 128
5602,LMNGCHS,Leamington Carriage Sdgs
5603,LMNGDDS,Leamington Spa Down Dock 
5604,LMNGFDS,Leamington Spa Sidings
5605,LMNGFOS,Fosse Rd
5606,LMNGSD4,Leamington Spa PLT 4 SDG
5607,LMNGSOU,Southam Rd
5608,LMNGTNS,Leamington Spa
5609,LMPTBLL,Lampeter Black Lion
5610,LMTNPIR,Lymington Pier
5611,LMTNTWN,Lymington Town
5612,LNAB,Llanaber
5613,LNCG,Lancing
5614,LNDC,Llandecwyn
5615,LNDN490,London Bridge Sig. L1490
5616,LNDNASJ,Abbey Street Junction
5617,LNDNB10,London Bridge Plat 10
5618,LNDNB11,London Bridge Plat 11
5619,LNDNB12,London Bridge Plat 12
5620,LNDNB13,London Bridge Plat 13
5621,LNDNB14,London Bridge Plat 14
5622,LNDNB15,London Bridge Plat 15
5623,LNDNB16,London Bridge Plat 16
5624,LNDNB9,London Bridge Plat 9
5625,LNDNBAL,London Bridge (Ballast)
5626,LNDNBCJ,Brunswick Court Junction
5627,LNDNBDC,London Bridge (C)
5628,LNDNBDE,London Bridge (E)
5629,LNDNBDG,London Bridge
5630,LNDORE,Landore
5631,LNDOREJ,Landore Junction
5632,LNDRBES,Landor St Bank Engine Sdgs
5633,LNDRSTJ,Landor Street Jn
5634,LNDSRPG,Lindsey Oil Refinery GBRf
5635,LNDW,Llandanwg
5636,LNDYW,Landywood
5637,LNGAFHH,Longannet Power Stn (FHH)
5638,LNGANPS,Longannet Power Stn
5639,LNGANSB,Longannet S.B.
5640,LNGBAP,Althorp Park (Long Buckby)
5641,LNGBCB,Church Brampton
5642,LNGBKBY,Long Buckby
5643,LNGBWL,Watford Lodge (LongBuckby)
5644,LNGCROS,Longcross
5645,LNGDYKJ,Long Dyke Jn
5646,LNGEATN,Long Eaton
5647,LNGEDRY,Draycott
5648,LNGETNX,Long Eaton Town X
5649,LNGHDGJ,Longhedge Jn
5650,LNGLNDJ,Longlands Jn
5651,LNGMGBR,Long Marston GBRf
5652,LNGMSTN,Long Marston
5653,LNGNDRY,Longniddry
5654,LNGON,Longuyon
5655,LNGP,Longport
5656,LNGPCS,Longport Carless Solvents
5657,LNGPJN,Longport Jn
5658,LNGPTDS,Longport Down Sdgs.
5659,LNGPTFD,Longport F.D.
5660,LNGPTPS,Pinnox Branch ESSO Sidings
5661,LNGROCK,Long Rock
5662,LNGSDGL,Longsight Down Goods Loop
5663,LNGSEMD,Longsight T.M.D. (E)
5664,LNGSEPL,Longsight Excursion Plat
5665,LNGSEUR,Longsight DMUD Siemens
5666,LNGSFLW,Longsight Wheel Lathe (FL)
5667,LNGSGHT,Longsight
5668,LNGSSTH,Longsight South
5669,LNGSTCS,Longsight Car. M.D.
5670,LNGSTHS,Longsight Holding Sidings
5671,LNGSTMD,Longsight T.M.D. (D)
5672,LNGSTN,Longsight North
5673,LNGSUDL,Longsight Up & Dwn Gds Lp
5674,LNGSWL,Longsight Wheel Lathe
5675,LNGTMOD,Longtown MOD (Army CAD)
5676,LNGTSDG,Longtown Siding
5677,LNGU,Longeau
5678,LNGWRTH,Langworth S.B.
5679,LNGWST,Stainton
5680,LNGY209,Langley Signal K209
5681,LNGY651,Langley Jn K651
5682,LNGY938,Langley Jn K938
5683,LNGY940,Langley Jn K940
5684,LNGYJN,Langley Jn
5685,LNGYSJN,Langley Sth Jn
5686,LNLNSB,Long Lane LC
5687,LNLT622,Linlithgow Signal EL622
5688,LNLT951,Linlithgow EL951
5689,LNLTHCE,Linlithgow C.E.
5690,LNLTHGW,Linlithgow
5691,LNLTUPL,Linlithgow U.P.L.
5692,LNRWST,Llanrwst
5693,LNSD,Langside
5694,LNTN,Longton
5695,LNTRAN,Lentran
5696,LOCHAWE,Loch Awe
5697,LOCKCEJ,Chellaston East Jn
5698,LOCKLAX,Lock Lane X
5699,LOGH675,Loughborough Signal 675
5700,LOGHARC,Loughborough A.R.C.
5701,LOGHBGM,East Leake British Gypsum
5702,LOGHBNJ,Loughborough North Jn
5703,LOGHBRO,Loughborough
5704,LOGHBSH,Loughborough Brush
5705,LOGHBSJ,Loughborough South Jn
5706,LOGHEL,East Leake
5707,LOGHHOH,Hotchley Hill E Leake GBRF
5708,LONB,Longbridge
5709,LONB23,Longbridge Signal 23
5710,LONB24,Longbridge Signal 24
5711,LONBAP,Longbridge Assembly Plant
5712,LONBE,Longbridge Car Terminal
5713,LONBRS,Longbridge Reversing Sdgs
5714,LONDEUR,London Eurostar
5715,LONDNBS,London Baker Street
5716,LONFLDS,London Fields
5717,LONGBCK,Longbeck
5718,LOOE,Looe
5719,LOSTCKJ,Lostock Jn
5720,LOSTCKP,Lostock
5721,LOTH,Loth
5722,LOUNJN,Lounge Jn
5723,LOUNOC,Lounge Open Cast
5724,LOUNSLC,Swannington LC
5725,LOVR243,Lovers Walk Signal T1243
5726,LOVR246,Lovers Walk Signal T1246
5727,LOVRSWS,Lovers Walk T&R.S.M.D
5728,LOWDHAM,Lowdham
5729,LOWF201,Low Fell Sig T201
5730,LOWF203,Low Fell Sig T203
5731,LOWF228,Low Fell Sig T228
5732,LOWFECE,Low Fell ISU (CE)
5733,LOWFELJ,Low Fell Jn
5734,LOWFGBR,Low Fell GB Railfreight
5735,LOWFRMT,Low Fell Royal Mail Tmnl
5736,LOWGATS,Low Gates L.C.
5737,LOWHXSB,Low House Crossing S.B.
5738,LOWMOOR,Low Moor
5739,LOWRDEN,Upper Denton AHB
5740,LOWRWSB,Low Row S.B.
5741,LOWSCE,Lowestoft ISU (CE)
5742,LOWSTFR,Lowestoft Recp.
5743,LOWSTFT,Lowestoft
5744,LOWTONJ,Lowton Jn
5745,LPRESTN,Long Preston
5746,LRDDEAC,London Road Depot
5747,LRDGFD,London Road (Guildford)
5748,LRGN,Largin
5749,LRKFCAR,Larkfield Carriage Sidings
5750,LRKFLDJ,Larkfield Jn
5751,LRNCDRS,Laurencekirk D.R.S.
5752,LRNCKRK,Laurencekirk
5753,LRNCURS,Laurencekirk U.R.S.
5754,LSOMFD,Little Somerford
5755,LSTFCOL,Linkswood (COLAS)
5756,LSTFORT,Linkswood
5757,LSTG,Lostock Gralam
5758,LSTH,Lostock Hall
5759,LSTHJN,Lostock Hall Jn
5760,LSTOKNJ,Laverstock North Jn
5761,LSTOKSJ,Laverstock South Jn
5762,LSTREM,Lestrem
5763,LSTW4,Lostwithiel Signal 4
5764,LSTWCSG,Lostwithiel Clay Sidings
5765,LSTWDGL,Lostwithiel D.G.L.
5766,LSTWTHL,Lostwithiel
5767,LSTWUGL,Lostwithiel U.G.L.
5768,LSYDNHM,Lower Sydenham
5769,LTCE,Letchworth Garden City
5770,LTCEADL,Letchworth A/D Line
5771,LTCEMUS,Letchworth C.S.D
5772,LTCEREC,Letchworth CS Reception
5773,LTCHMRJ,Latchmere Jn
5774,LTFDFHH,Latchford Sdgs (FLHH)
5775,LTFDSD,Latchford Sdgs
5776,LTHH,Lisvane & Thornhill
5777,LTLBYLP,Littlebury Loop
5778,LTLETNJ,Little Eaton Jn
5779,LTLETNX,Little Eaton X
5780,LTLH11,Littlehampton Signal LH11
5781,LTLHCS,Littlehampton C.H.S.
5782,LTLHMPT,Littlehampton
5783,LTLHOSH,Littlehampton Outside Shed
5784,LTLHSHD,Littlehampton Shed
5785,LTLHUSD,Littlehampton Up Siding
5786,LTLKMBL,Little Kimble
5787,LTLPORT,Littleport
5788,LTLSUTN,Little Sutton
5789,LTMRJN,Lightmoor Jn
5790,LTNBZRD,Leighton Buzzard
5791,LTRSTNJ,Letterston Junction
5792,LTTLMLJ,Little Mill Jn
5793,LUDGMOD,Ludgershall M.O.D.
5794,LUDLCST,Ludlow Corve Street
5795,LUDLOW,Ludlow
5796,LUDO,Llandudno
5797,LUGTKMA,Lugton Kemira
5798,LUGTON,Lugton
5799,LUINO,Luino
5800,LUNCARY,Luncarty
5801,LUTNAIR,Luton Airport
5802,LUTO575,Luton Signal 575
5803,LUTO581,Luton Signal WH581
5804,LUTO614,Luton Signal 614
5805,LUTOALM,Luton Alma Street
5806,LUTOAPY,Luton Airport Parkway
5807,LUTOBRI,Luton Bridge Street
5808,LUTOBUS,Luton Bus
5809,LUTOCRD,Luton Crescent Road
5810,LUTOFHH,Luton Crescent Rd (FHH)
5811,LUTON,Luton
5812,LUTONCS,Luton Centre Sidings
5813,LUTONEL,Luton North End Loop
5814,LUTONNJ,Luton North Jn
5815,LUTONUS,Luton Up Sidings
5816,LUXULYN,Luxulyan
5817,LVHM,Levenshulme
5818,LVNSTNN,Livingston North
5819,LVNSTNS,Livingston South
5820,LVRP017,Liverpool Cent Signal 1017
5821,LVRPBTL,Liverpool Bulk Terminal
5822,LVRPCRS,Liverpool Central Revs Sdg
5823,LVRPCUT,Liverpool Lime Street Cutting
5824,LVRPCW,Liverpool Bulk TL C&W GBRF
5825,LVRPEMR,Liverpool Euro Metal(MDHC)
5826,LVRPFHH,Liverpool Bulk Term (FHH)
5827,LVRPGBR,Liverpool Bulk Terminal GBRf
5828,LVRPGDE,Liverpool Gladstone Dock
5829,LVRPJLA,Liverpool J Lennon Airport
5830,LVRPLCH,Liverpool Central (Northern)
5831,LVRPLCL,Liverpool Central (Wirral)
5832,LVRPLFP,Liverpool Ferryport
5833,LVRPLHS,Liverpool L.St (LHS-VT)
5834,LVRPLSG,Liverpool Landing Stage
5835,LVRPLSH,Liverpool Lime Street HL/ML
5836,LVRPLSL,Liverpool Lime Street LL/WL
5837,LVRPLSP,Liverpool Leeds St(Portal)
5838,LVRPSIH,Liv Cen Stk Int H.L.
5839,LVRPSJS,Liverpool St James
5840,LVRPSPY,Liverpool South Parkway
5841,LVRPSTG,Stanton Grove
5842,LWBY,Langwathby
5843,LWELRSJ,Low Ellers Curve Jn
5844,LWERCOA,Llanwern Coal Yard
5845,LWERMSS,Llanwern Mid Steel Sup
5846,LWERNRG,Llanwern RG (Colas)
5847,LWERSDG,Llanwern Coal Sdg
5848,LWERSTN,Llanwern Old Station
5849,LWERTSG,Llanwern Tippler Sdg
5850,LWERWJN,Llanwern West Junction
5851,LWERXSG,Llanwern Exchange Sdgs
5852,LWGILL,Low Gill
5853,LWLYSDC,Lawley Street RFD
5854,LWLYSFT,Lawley Street F.L.T.
5855,LYDCEGB,Dungeness British Energy
5856,LYDDTWN,Lydd Town
5857,LYDN182,Lydney Signal N182
5858,LYDNDUL,Lydney Down & Up Loops
5859,LYDNEY,Lydney
5860,LYDNJCT,Lydney Junction
5861,LYDNNOR,Norchard
5862,LYEE,Lye
5863,LYMPSTC,Lympstone Commando
5864,LYMPSTN,Lympstone Village
5865,LYNDHRD,Ashurst New Forest
5866,LYNDPKH,Lyndhurst Park Hotel
5867,LYNECMP,Lyneham Camp Main Gate
5868,LYNGRIL,Llwyngwril
5869,LYNMABJ,Alcan Branch Jn
5870,LYNMACS,Lynemouth Coal Sidings
5871,LYNMFHH,Lynemouth Power Stn (FHH)
5872,LYNMGBF,Lynemouth Power Stn (GBRF)
5873,LYNMSGB,Lynemouth Smelter GBRF
5874,LYNMTHA,Lynemouth Alcan Works
5875,LYNMTHC,Lynemouth RJB Mining
5876,LYNMTHL,Lynemouth ALCAN EW&S
5877,LYONGUI,Lyon Guillotiere
5878,LYONVEN,Lyon Venissieux
5879,LYTHAM,Lytham
5880,LYTNSHR,Leytonstone High Road
5881,MACHENQ,Machen Quarry
5882,MACHENR,Machen Run-Round
5883,MACLSFD,Macclesfield
5884,MACONVL,Macon-Ville
5885,MADE490,Madeley Junction Sig 
5886,MADE491,Madeley Jn (SALOP) SIG 491
5887,MADEJN,Madeley Jn (Shropshire)
5888,MADELEY,Madeley
5889,MADELYC,Madeley Chord Line
5890,MADEWH,Whitmore
5891,MAERDY,Maerdy
5892,MAESTER,Maesteg (Ewenny Road)
5893,MAESTGF,Maesteg G.F.
5894,MAESTGW,Maesteg
5895,MAGHULL,Maghull
5896,MAGOR,Magor
5897,MAIFDLP,Mayfield Loop
5898,MAINCE,Maindee Depot ISU (CE)
5899,MAINDEJ,Maindee East Jn
5900,MAINDNJ,Maindee North Jn
5901,MAINDWJ,Maindee West Jn
5902,MALDENM,Malden Manor
5903,MALLOW,Mallow
5904,MALRSTG,Mallerstang
5905,MALTBTH,Barton Hill
5906,MALTKKA,Kirkham Abbey SB
5907,MALTKNA,Knapton
5908,MALTON,Malton
5909,MANEA,Manea
5910,MANHHAN,Mannheim Handelshafen
5911,MANHRAN,Mannheim Rangierbahnhof
5912,MANIJN,Mann Island Junction
5913,MANNGDS,Manningtree Down Refuge Siding
5914,MANNGTR,Manningtree
5915,MANNTEJ,Manningtree East Jn
5916,MANNTNJ,Manningtree North Jn
5917,MANOMET,Manors (Metro)
5918,MANORS,Manors
5919,MANR350,Manor Park Sig 350/5083
5920,MANRPK,Manor Park
5921,MANRPKJ,Manor Park Junction
5922,MANSNHS,Mansion House LT
5923,MANTLFF,Luffenham
5924,MANTMJ7,Manton Jn Signal MJ7
5925,MANTONJ,Manton Jn
5926,MANTSDG,Manton Jn ACE SDG
5927,Mar-5105,Margate Signal EK5105
5928,Mar-5124,Margate Signal EK5124
5929,MARBORO,Marborogh High Street Bus
5930,MARCHDS,March Down R.S.
5931,MARCHUS,March Up R.S.
5932,MARCUCE,March Up Yard ISU (CE)
5933,MARDEN,Marden
5934,MARGATE,Margate
5935,MARGCHS,Margate C.H.S
5936,MARLOW,Marlow
5937,MARNELV,Marne-Le-Vallee
5938,MARPLE,Marple
5939,MARPLWJ,Marple Wharf Jn
5940,MARSHJS,Marsh Jn Sidings
5941,MARTON,Marton
5942,MARY10,Marylebone Signal ME10
5943,MARYLBN,London Marylebone
5944,MARYSDS,Marylebone (Sdgs 1 - 5)
5945,MARYUPL,Marylebone UPL
5946,MARYUPS,Marylebone Up Platform Sdgs
5947,MARYUTS,Marylebone Up Tunnel Sdg
5948,MARYWRD,Marylebone Washer Road
5949,MASGLAS,Maesglas Tip ISU (CE)
5950,MASH,Mountain Ash
5951,MATLCKB,Matlock Bath
5952,MATLOCK,Matlock
5953,MATLPR,Matlock Peak Rail
5954,MAUCHLN,Mauchline
5955,MAUCLUS,Mauchline Up Sidings
5956,MAXWLPK,Maxwell Park
5957,MAYBOLE,Maybole
5958,MAZEH,Maze Hill
5959,MBRK,Millbrook (Hants)
5960,MBRK14P,Millbrook No 14 Points
5961,MBRK17P,Millbrook No 17 Points
5962,MBRK758,Millbrook Sig. E758
5963,MBRK850,Millbrook Sig. E842
5964,MBRK939,Millbrook Sig E939
5965,MBRK940,Millbrook Sig E940
5966,MBRK942,Millbrook Sig E942
5967,MBRK958,Millbrook Sig E958
5968,MBRKDE,Millbrook Dock Entrance
5969,MBRKDX,Millbrook Dock Exit
5970,MBRKFLT,Millbrook Hants..F.L.T.
5971,MBROBPS,Masboro Booths P S
5972,MBROEWS,Rotherham Masborough EWS
5973,MBROFHH,Rotherham Masborough FLHH
5974,MBRONJN,Masborough Jn
5975,MBROSSJ,Masborough S.S. Jn
5976,MBROSTY,Masborough F.D.
5977,MCHL125,Micheldever Signal EH125
5978,MCHL229,Micheldever Signal E229
5979,MCHLDVR,Micheldever
5980,MCHLELF,Micheldever Oil Sidings
5981,MCHWFLT,Marchwood F.L.T.
5982,MCHWMOD,Marchwood M.O.D.
5983,MCHWOOD,Marchwood
5984,MCHWSMC,Marchwood SMC RP
5985,MCHYGLA,Glandyfi
5986,MCHYNCS,Machynlleth Carr. Sdgs
5987,MCHYNLT,Machynlleth
5988,MCHYYNY,Ynyslas
5989,MCKLFLD,Micklefield
5990,MDCL991,Midcalder Jn Sig EJ991
5991,MDCLDRJ,Midcalder Jn
5992,MDCLDRL,Midcalder Jn Goods Loop
5993,MDCLURS,Midcalder Up Refuge Siding
5994,MDLS221,Middlesborough Signal 221
5995,MDLSAFH,Middlesbrough Ayrton (FHH)
5996,MDLSAYR,Middlesbro' Dawson Ayrton
5997,MDLSBDR,Middlesbrough (DRS)
5998,MDLSBRO,Middlesbrough
5999,MDLSCAR,Cargo Fleet Stockton HLGE
