line_code,source,target,distance_miles
MD410,10599,6640,0.0
MD410,6640,6624,0.0
MD410,6624,6645,0.0
MD420,4150,4151,0.0
MD425,9553,9556,0.0
MD425,9556,8569,0.0
MD425,8569,4359,0.0
MD425,4359,10562,0.0
MD425,10562,8237,0.0
MD425,8237,9942,0.0
MD425,9942,10483,0.0
MD425,10483,3187,0.0
MD425,3187,9188,0.0
MD425,9188,9784,0.0
MD425,9784,9785,0.0
MD425,9785,2528,0.0
MD425,2528,4247,0.0
MD425,4247,10315,0.0
MD425,10315,628,0.0
MD430,2924,4198,0.0
MD430,4198,5007,0.0
MD430,5007,5006,0.0
MD430,5006,5009,0.0
MD430,5009,5008,0.0
MD430,5008,790,0.0
MD430,790,4070,0.0
MD430,4070,8898,0.0
MD430,8898,11421,0.0
MD430,11421,8901,0.0
MD430,8901,8900,0.0
MD430,8900,8896,0.0
MD430,8896,8902,0.0
MD430,8902,11956,0.0
MD435,8445,8444,0.0
MD435,8444,1094,0.0
MD435,1094,737,0.0
MD435,737,746,0.0
MD435,746,744,0.0
MD435,744,753,0.0
MD435,753,752,0.0
MD435,752,738,0.0
MD435,738,743,0.0
MD435,743,4432,0.0
MD435,4432,4433,0.0
MD435,4433,4436,0.0
MD435,4436,4434,0.0
MD435,4434,3634,0.0
MD435,3634,8448,0.0
MD435,8448,7750,0.0
MD435,7750,5509,0.0
MD435,5509,7780,0.0
MD435,7780,7782,0.0
MD435,7782,7781,0.0
MD435,7781,6877,0.0
MD435,6877,2193,0.0
MD435,2193,5862,0.0
MD435,5862,8902,0.0
MD435,8902,751,0.0
MD435,751,745,0.0
MD445,8897,8899,0.0
MD450,8902,5252,0.0
MD450,5252,1166,0.0
MD450,1166,7778,0.0
MD450,7778,11661,0.0
MD501,9343,10017,0.0
MD501,10017,5170,0.0
MD501,5170,5169,0.0
MD501,5169,5165,0.0
MD501,5165,10947,0.0
MD501,10947,5168,0.0
MD501,5168,5171,0.0
MD501,5171,10442,0.0
MD501,10442,10443,0.0
MD501,10443,1664,0.0
MD501,1664,1663,0.0
MD501,1663,1070,0.0
MD501,1070,10386,0.0
MD501,10386,10382,0.0
MD501,10382,10378,0.0
MD501,10378,10376,0.0
MD501,10376,754,0.0
MD501,754,8429,0.0
MD501,8429,5854,0.0
MD501,5854,5633,0.0
MD501,5633,3891,0.0
MD501,3891,7343,0.0
MD501,7343,10380,0.0
MD501,10380,10388,0.0
MD501,10388,10385,0.0
MD501,10385,10381,0.0
MD501,10381,10383,0.0
MD501,10383,10387,0.0
MD501,10387,8427,0.0
MD501,8427,11700,0.0
MD501,11700,8428,0.0
MD545,5171,9650,0.0
MD555,10902,6627,0.0
MD555,6627,6637,0.0
MD555,6637,2545,0.0
MD555,2545,2546,0.0
MD555,2546,2549,0.0
MD555,2549,9649,0.0
MD555,9649,9650,0.0
MD555,9650,4415,0.0
MD555,4415,4414,0.0
MD555,4414,4407,0.0
MD555,4407,4408,0.0
MD555,4408,2093,0.0
MD555,2093,10442,0.0
MD565,1664,7198,0.0
MD565,7198,9680,0.0
MD570,5633,8586,0.0
MD570,8586,1097,0.0
MD570,1097,5523,0.0
MD570,5523,5196,0.0
MD570,5196,8428,0.0
MD570,8428,8427,0.0
MD575,8586,3891,0.0
MD580,5523,5524,0.0
MD701,5943,5947,0.0
MD701,5947,5942,0.0
MD701,5942,10948,0.0
MD701,10948,6502,0.0
MD701,6502,6508,0.0
MD701,6508,6512,0.0
MD701,6512,9865,0.0
MD701,9865,9866,0.0
MD701,9866,9867,0.0
MD701,9867,9869,0.0
MD701,9869,8047,0.0
MD701,8047,8046,0.0
MD701,8046,6719,0.0
MD701,6719,6721,0.0
MD701,6721,8584,0.0
MD701,8584,10369,0.0
MD701,10369,10364,0.0
MD701,10364,2565,0.0
MD701,2565,2566,0.0
MD701,2566,3663,0.0
MD701,3663,3662,0.0
MD701,3662,8101,0.0
MD701,8101,595,0.0
MD701,595,4760,0.0
MD701,4760,4762,0.0
MD701,4762,8975,0.0
MD701,8975,7308,0.0
MD701,7308,7307,0.0
MD701,7307,7306,0.0
MD701,7306,4063,0.0
MD701,4063,10593,0.0
MD701,10593,607,0.0
MD701,607,609,0.0
MD701,609,599,0.0
MD701,599,453,0.0
MD701,453,455,0.0
MD701,455,10368,0.0
MD701,10368,10366,0.0
MD701,10366,12275,0.0
MD710,6508,4124,0.0
MD710,4124,10425,0.0
MD710,10425,7575,0.0
MD710,7575,1827,0.0
MD710,1827,1778,0.0
MD710,1778,210,0.0
MD720,7308,7304,0.0
MD720,7304,6217,0.0
MD720,6217,5786,0.0
MD720,5786,446,0.0
MD725,446,449,0.0
MD725,449,451,0.0
MD725,451,450,0.0
MD725,450,7507,0.0
MD725,7507,1526,0.0
MD725,1526,2490,0.0
MD745,10593,10592,0.0
MD736,6938,11423,0.0
MD736,11423,11330,0.0
MD736,11330,4936,0.0
MD736,4936,10591,0.0
MD736,10591,603,0.0
MD736,603,10590,0.0
MD736,10590,10890,0.0
MD736,10890,608,0.0
MD736,608,10592,0.0
MD736,10592,11095,0.0
MD736,11095,2490,0.0
MD736,2490,878,0.0
MD736,878,873,0.0
MD736,873,2705,0.0
MD736,2705,6930,0.0
MD736,6930,11765,0.0
MD736,11765,12173,0.0
MD736,12173,6926,0.0
MD740,873,10903,0.0
MD740,10903,3606,0.0
MD801,10459,10458,0.0
MD801,10458,6941,0.0
MD801,6941,6942,0.0
MD801,6942,6943,0.0
MD801,6943,763,0.0
MD801,763,2085,0.0
MD801,2085,131,0.0
MD801,131,2157,0.0
MD801,2157,8228,0.0
MD801,8228,5887,0.0
MD801,5887,9143,0.0
MD801,9143,6839,0.0
MD801,6839,2827,0.0
MD801,2827,9852,0.0
MD801,9852,8298,0.0
MD801,8298,11766,0.0
MD810,5887,10949,0.0
MD810,10949,10950,0.0
MD810,10950,4925,0.0
MD810,4925,4921,0.0
NW1001,306,7904,0.0
NW1001,7904,7916,0.0
NW1001,7916,2105,0.0
NW1001,2105,6056,0.0
NW1001,6056,9928,0.0
NW1001,9928,8596,0.0
NW1001,8596,10815,0.0
NW1001,10815,8592,0.0
NW1001,8592,8591,0.0
NW1001,8591,10814,0.0
NW1001,10814,10730,0.0
NW1001,10730,6734,0.0
NW1001,6734,5888,0.0
NW1001,5888,2228,0.0
NW1001,2228,2262,0.0
NW1001,2262,2238,0.0
NW1001,2238,2236,0.0
NW1001,2236,2245,0.0
NW1001,2245,2240,0.0
NW1001,2240,11428,0.0
NW1001,11428,10218,0.0
NW1001,10218,4128,0.0
NW1001,4128,4129,0.0
NW1001,4129,71,0.0
NW1001,71,11429,0.0
NW1001,11429,9831,0.0
NW1001,9831,72,0.0
NW1001,72,10951,0.0
NW1001,10951,10337,0.0
NW1001,10337,11430,0.0
NW1001,11430,2499,0.0
NW1001,2499,2500,0.0
NW1001,2500,10341,0.0
NW1001,10341,10031,0.0
NW1001,10031,3817,0.0
NW1001,3817,4172,0.0
NW1001,4172,895,0.0
NW1001,895,8565,0.0
NW1001,8565,8567,0.0
NW1001,8567,10004,0.0
NW1001,10004,10002,0.0
NW1001,10002,10001,0.0
NW1001,10001,492,0.0
NW1001,492,3292,0.0
NW1001,3292,5496,0.0
NW1001,5496,3571,0.0
NW1001,3571,3570,0.0
NW1001,3570,7368,0.0
NW1001,7368,7366,0.0
NW1001,7366,7369,0.0
NW1001,7369,7353,0.0
NW1001,7353,7361,0.0
NW1001,7361,10809,0.0
NW1001,10809,11781,0.0
NW1001,11781,8588,0.0
NW1001,8588,2227,0.0
NW1001,2227,2246,0.0
NW1001,2246,1414,0.0
NW1001,1414,11958,0.0
NW1001,11958,11957,0.0
NW1001,11957,10000,0.0
NW1001,10000,11959,0.0
NW1001,11959,5497,0.0
NW1001,5497,12174,0.0
NW1002,10809,7226,0.0
NW1002,7226,7576,0.0
NW1002,7576,8596,0.0
NW1005,11431,5089,0.0
NW1005,5089,182,0.0
NW1005,182,181,0.0
NW1005,181,1414,0.0
NW1005,1414,2273,0.0
NW1005,2273,2268,0.0
NW1005,2268,2246,0.0
NW1007,6471,10952,0.0
NW1007,10952,2243,0.0
NW1007,2243,2246,0.0
NW1007,2246,2275,0.0
NW1007,2275,11111,0.0
NW1007,11111,2255,0.0
NW1007,2255,2249,0.0
NW1007,2249,2253,0.0
NW1007,2253,2267,0.0
NW1007,2267,2254,0.0
NW1007,2254,11960,0.0
NW1009,2228,2230,0.0
NW1009,2230,2229,0.0
NW1009,2229,2260,0.0
NW1009,2260,2274,0.0
NW1009,2274,2272,0.0
NW1009,2272,2270,0.0
NW1011,2243,2272,0.0
NW1013,2230,2229,0.0
NW1013,2229,2274,0.0
NW1013,2274,2243,0.0
NW1015,2272,2222,0.0
NW1015,2222,2240,0.0
NW1017,2272,2240,0.0
NW1019,72,10343,0.0
NW1019,10343,10951,0.0
NW1021,10031,3240,0.0
NW1021,3240,3242,0.0
NW1021,3242,10997,0.0
NW1021,10997,6833,0.0
NW1021,6833,10953,0.0
NW1021,10953,5744,0.0
NW1021,5744,3817,0.0
NW1023,4172,366,0.0
NW1025,895,4864,0.0
NW1027,7369,10954,0.0
NW1027,10954,7364,0.0
NW2001,9831,4088,0.0
NW2001,4088,7919,0.0
NW2001,7919,2655,0.0
NW2001,2655,2653,0.0
NW2001,2653,2654,0.0
NW2001,2654,8552,0.0
NW2001,8552,10955,0.0
NW2001,10955,158,0.0
NW2001,158,11172,0.0
NW2001,11172,157,0.0
NW2001,157,9667,0.0
NW2001,9667,6418,0.0
NW2001,6418,10461,0.0
NW2001,10461,3055,0.0
NW2001,3055,3058,0.0
NW2001,3058,3056,0.0
NW2001,3056,3053,0.0
NW2001,3053,5835,0.0
NW2001,5835,11715,0.0
NW2001,11715,4091,0.0
NW2001,4091,12175,0.0
NW2003,7919,3485,0.0
NW2005,8552,3949,0.0
NW2007,10955,3949,0.0
NW2009,5775,310,0.0
NW2009,310,3384,0.0
NW2009,3384,2655,0.0
NW2011,10343,310,0.0
NW2015,6888,3034,0.0
NW2015,3034,7452,0.0
NW2015,7452,388,0.0
NW2015,388,7157,0.0
NW2015,7157,10953,0.0
NW2015,10953,6833,0.0
NW2015,6833,10997,0.0
NW2015,10997,3242,0.0
NW2015,3242,3241,0.0
NW2015,3241,3243,0.0
NW2015,3243,8723,0.0
NW2015,8723,5438,0.0
NW2015,5438,7680,0.0
NW2015,7680,9936,0.0
NW2015,9936,4744,0.0
NW2015,4744,4745,0.0
NW2015,4745,7716,0.0
NW2015,7716,11433,0.0
NW2015,11433,1249,0.0
NW2015,1249,6878,0.0
NW2015,6878,10463,0.0
NW2015,10463,10956,0.0
NW2015,10956,996,0.0
NW2015,996,9496,0.0
NW2015,9496,3058,0.0
NW2017,3034,10957,0.0
NW2017,10957,3035,0.0
NW2017,3035,9830,0.0
NW2019,7157,5744,0.0
NW2021,3240,3242,0.0
NW2021,3242,3241,0.0
NW2023,8567,4864,0.0
NW2023,4864,1343,0.0
NW2023,1343,3647,0.0
NW2023,3647,8722,0.0
NW2023,8722,10958,0.0
NW2023,10958,8721,0.0
NW2023,8721,9197,0.0
NW2023,9197,3043,0.0
NW2023,3043,7294,0.0
NW2023,7294,4744,0.0
NW2025,10958,7550,0.0
NW2027,996,3052,0.0
NW2027,3052,998,0.0
NW2027,998,7677,0.0
NW2027,7677,5825,0.0
NW2027,5825,5821,0.0
NW2027,5821,5828,0.0
NW2027,5828,8166,0.0
NW9903,8138,3669,0.0
NW9903,3669,1968,0.0
NW9903,1968,944,0.0
NW9903,944,9877,0.0
NW9903,9877,10971,0.0
NW9909,9889,9890,0.0
NW9909,9890,7125,0.0
NW9911,1622,1609,0.0
MD135,4120,10153,0.0
MD135,10153,10188,0.0
MD150,5043,11382,0.0
MD155,5043,4120,0.0
MD155,4120,10134,0.0
MD160,10141,6444,0.0
MD175,11391,11392,0.0
MD175,11392,11393,0.0
MD175,11393,11394,0.0
MD175,11394,6619,0.0
MD350,1341,1340,0.0
MD350,1340,11409,0.0
MD355,5371,5370,0.0
MD360,9679,2909,0.0
MD365,7002,10878,0.0
MD415,4152,11416,0.0
MD415,11416,4151,0.0
MD415,4151,1886,0.0
MD415,1886,627,0.0
MD415,627,628,0.0
MD415,628,10016,0.0
MD415,10016,8492,0.0
MD415,8492,8489,0.0
MD440,3635,8448,0.0
MD455,5252,1166,0.0
MD540,5170,5165,0.0
MD560,10443,7198,0.0
MD712,209,4017,0.0
MD712,4017,9873,0.0
MD712,9873,8749,0.0
MD712,8749,11422,0.0
MD712,11422,446,0.0
MD715,6508,6510,0.0
MD805,10458,1350,0.0
MD170,87,11504,0.0
MD170,11504,10151,0.0
MD732,10593,10592,0.0
MD735,2705,873,0.0
MD735,873,878,0.0
MD735,878,2490,0.0
MD735,2490,10592,0.0
MD735,10592,608,0.0
MD735,608,10591,0.0
MD735,10591,10590,0.0
MD735,10590,603,0.0
MD735,603,605,0.0
MD735,605,4936,0.0
MD735,4936,6926,0.0
MD735,6926,6938,0.0
MD735,6938,10767,0.0
MD735,10767,6930,0.0
MD136,4120,11383,0.0
MD136,11383,11384,0.0
MD136,11384,10188,0.0
MD136,10188,11385,0.0
MD136,11385,11503,0.0
MD136,11503,10180,0.0
MD137,4120,10142,0.0
MD137,10142,10154,0.0
MD137,10154,10153,0.0
MD137,10153,10132,0.0
MD137,10132,10863,0.0
MD137,10863,9869,0.0
MD137,9869,11387,0.0
MD137,11387,11385,0.0
MD137,11385,11503,0.0
MD137,11503,10180,0.0
MD137,10180,12112,0.0
MD137,12112,10186,0.0
MD137,10186,10187,0.0
MD137,10187,12113,0.0
MD166,6444,10159,0.0
MD166,10159,10136,0.0
MD166,10136,90,0.0
MD166,90,11504,0.0
MD166,11504,10151,0.0
MD166,10151,10181,0.0
MD166,10181,10149,0.0
MD166,10149,10132,0.0
MD166,10132,10148,0.0
MD166,10148,10189,0.0
MD166,10189,10124,0.0
MD166,10124,11503,0.0
MD166,11503,10180,0.0
MD166,10180,12119,0.0
MD167,6444,10159,0.0
MD167,10159,10157,0.0
MD167,10157,102,0.0
MD167,102,10138,0.0
MD167,10138,11949,0.0
MD167,11949,10133,0.0
MD306,750,3438,0.0
MD306,3438,9582,0.0
MD306,9582,8127,0.0
MD306,8127,1033,0.0
MD306,1033,5524,0.0
MD306,5524,11505,0.0
MD306,11505,5196,0.0
MD306,5196,5195,0.0
MD306,5195,5193,0.0
MD306,5193,10889,0.0
MD306,10889,5191,0.0
MD306,5191,5189,0.0
MD306,5189,6688,0.0
MD306,6688,5708,0.0
MD306,5708,11506,0.0
MD306,11506,5713,0.0
MD306,5713,5709,0.0
MD306,5709,2086,0.0
MD306,2086,11396,0.0
MD306,11396,734,0.0
MD306,734,11397,0.0
MD306,11397,785,0.0
MD306,785,11522,0.0
MD306,11522,11398,0.0
MD306,11398,1217,0.0
MD306,1217,11399,0.0
MD306,11399,11400,0.0
MD306,11400,8758,0.0
MD306,8758,11401,0.0
MD306,11401,8575,0.0
MD306,8575,11402,0.0
MD306,11402,11403,0.0
MD306,11403,69,0.0
MD306,69,11404,0.0
MD306,11404,3036,0.0
MD306,3036,11405,0.0
MD306,11405,339,0.0
MD306,339,11725,0.0
MD306,11725,12172,0.0
MD460,11412,3408,0.0
NW1004,7908,7904,0.0
NW1004,7904,7916,0.0
NW2029,6878,3052,0.0
NW5012,11462,8850,0.0
NW6004,11364,11466,0.0
NW6004,11466,8389,0.0
NW3001,2245,2265,0.0
NW3001,2265,2222,0.0
NW3001,2222,2248,0.0
NW3001,2248,713,0.0
NW3001,713,1847,0.0
NW3001,1847,1845,0.0
NW3001,1845,1838,0.0
NW3001,1838,1852,0.0
NW3001,1852,1851,0.0
NW3001,1851,1848,0.0
NW3001,1848,8399,0.0
NW3001,8399,8253,0.0
NW3003,1847,6066,0.0
NW3003,6066,4236,0.0
NW3003,4236,3548,0.0
NW3003,3548,3549,0.0
NW3003,3549,7920,0.0
NW3003,7920,72,0.0
NW3005,10998,10333,0.0
NW3005,10333,8399,0.0
NW3007,6523,4273,0.0
NW3007,4273,9595,0.0
NW3007,9595,619,0.0
NW3007,619,10883,0.0
NW3007,10883,621,0.0
NW3007,621,10991,0.0
NW3009,1850,1851,0.0
NW3011,1852,1850,0.0
NW3011,1850,471,0.0
NW3011,471,2190,0.0
NW3011,2190,10999,0.0
NW3013,10999,5788,0.0
NW3013,5788,6885,0.0
NW3013,6885,11434,0.0
NW3013,11434,3174,0.0
NW3013,3174,8809,0.0
NW3013,8809,4868,0.0
NW3013,4868,10716,0.0
NW3013,10716,9759,0.0
NW3013,9759,4236,0.0
NW3013,4236,10959,0.0
NW3021,3549,4088,0.0
NW3023,8755,8753,0.0
NW3023,8753,6717,0.0
NW3023,6717,6716,0.0
NW3023,6716,6713,0.0
NW3023,6713,6714,0.0
NW3023,6714,8349,0.0
NW3023,8349,2569,0.0
NW3023,2569,6476,0.0
NW3023,6476,196,0.0
NW3023,196,4075,0.0
NW3023,4075,372,0.0
NW3023,372,6236,0.0
NW3023,6236,5225,0.0
NW3023,5225,7207,0.0
NW3023,7207,7208,0.0
NW3023,7208,5757,0.0
NW3023,5757,6731,0.0
NW3023,6731,6725,0.0
NW3023,6725,6730,0.0
NW3023,6730,10960,0.0
NW3023,10960,6728,0.0
NW3023,6728,4127,0.0
NW3023,4127,10961,0.0
NW3023,10961,3653,0.0
NW3023,3653,4126,0.0
NW3023,4126,2455,0.0
NW3023,2455,2562,0.0
NW3023,2562,6120,0.0
NW3023,6120,6066,0.0
NW3023,6066,2568,0.0
NW3023,2568,11675,0.0
NW3023,11675,12220,0.0
NW3025,8349,7382,0.0
NW3027,9281,2569,0.0
NW3027,2569,6476,0.0
NW3027,6476,196,0.0
NW3029,10962,11436,0.0
NW3029,11436,6010,0.0
NW3029,6010,11437,0.0
NW3029,11437,6009,0.0
NW3029,6009,11438,0.0
NW3029,11438,6727,0.0
NW3029,6727,6728,0.0
NW3031,6727,10960,0.0
NW3033,4127,10963,0.0
NW3035,10961,10963,0.0
NW3035,10963,6732,0.0
NW3037,4126,4129,0.0
NW4001,7361,6940,0.0
NW4001,6940,580,0.0
NW4001,580,3993,0.0
NW4001,3993,6908,0.0
NW4001,6908,5294,0.0
NW4001,5294,5293,0.0
NW4001,5293,11000,0.0
NW4001,11000,6260,0.0
NW4001,6260,4272,0.0
NW4001,4272,11439,0.0
NW4001,11439,2360,0.0
NW4001,2360,2361,0.0
NW4001,2361,2355,0.0
NW4001,2355,6139,0.0
NW4001,6139,11440,0.0
NW4001,11440,6921,0.0
NW4001,6921,6919,0.0
NW4001,6919,11441,0.0
NW4001,11441,6920,0.0
NW4001,6920,3890,0.0
NW4001,3890,11508,0.0
NW4001,11508,9130,0.0
NW4001,9130,11509,0.0
NW4001,11509,8186,0.0
NW4001,8186,8188,0.0
NW4001,8188,4570,0.0
NW4001,4570,8184,0.0
NW4001,8184,3050,0.0
NW4001,3050,7239,0.0
NW4001,7239,11443,0.0
NW4001,11443,7237,0.0
NW4001,7237,11444,0.0
NW4001,11444,7201,0.0
NW4001,7201,8514,0.0
NW4001,8514,1625,0.0
NW4001,1625,1628,0.0
NW4001,1628,11001,0.0
NW4001,11001,1618,0.0
NW4001,1618,11445,0.0
NW4001,11445,1611,0.0
NW4001,1611,5072,0.0
NW4001,5072,5075,0.0
NW4001,5075,11446,0.0
NW4001,11446,10970,0.0
NW4001,10970,1619,0.0
NW4001,1619,3460,0.0
NW4001,3460,6411,0.0
NW4001,6411,3883,0.0
NW4001,3883,7493,0.0
NW4001,7493,2169,0.0
NW4001,2169,12177,0.0
NW4001,12177,12254,0.0
NW4001,12254,8183,0.0
NW4001,8183,2353,0.0
NW4001,2353,3050,0.0
NW4003,7361,7360,0.0
NW4005,7361,7963,0.0
NW4005,7963,11448,0.0
NW4005,11448,5124,0.0
NW4005,5124,5126,0.0
NW4005,5126,7204,0.0
NW4005,7204,5338,0.0
NW4005,5338,798,0.0
NW4005,798,801,0.0
NW4007,5126,11449,0.0
NW4007,11449,6426,0.0
NW4007,6426,5879,0.0
NW4007,5879,249,0.0
NW4007,249,8630,0.0
NW4007,8630,8578,0.0
NW4007,8578,800,0.0
NW4007,800,802,0.0
NW4009,7204,10964,0.0
NW4009,10964,10965,0.0
NW4009,10965,10966,0.0
NW4009,10966,10967,0.0
NW4009,10967,1234,0.0
NW4011,6260,516,0.0
NW4011,516,515,0.0
NW4011,515,6259,0.0
NW4011,6259,6258,0.0
NW4013,4272,516,0.0
NW4017,6259,4289,0.0
NW4017,4289,4290,0.0
NW4019,6920,5031,0.0
NW4019,5031,934,0.0
NW4019,934,8634,0.0
NW4019,8634,10192,0.0
NW4021,1628,1609,0.0
NW4021,1609,10968,0.0
NW4023,1628,1622,0.0
NW4025,1612,1609,0.0
NW4027,10969,5073,0.0
NW4027,5073,10970,0.0
NW4027,10970,1610,0.0
NW4029,6411,11450,0.0
NW4029,11450,11451,0.0
NW4029,11451,10994,0.0
NW4029,10994,11767,0.0
NW4029,11767,11768,0.0
NW4033,2355,2351,0.0
NW4033,2351,10971,0.0
NW4033,10971,8044,0.0
NW4033,8044,309,0.0
NW4033,309,3854,0.0
NW4033,3854,5253,0.0
NW4033,5253,1600,0.0
NW4033,1600,9579,0.0
NW4033,9579,2520,0.0
NW4033,2520,2521,0.0
NW4033,2521,7751,0.0
NW4033,7751,538,0.0
NW4033,538,539,0.0
NW4033,539,7414,0.0
NW4033,7414,381,0.0
NW4033,381,5231,0.0
NW4033,5231,3518,0.0
NW4033,3518,3873,0.0
NW4033,3873,6133,0.0
NW4033,6133,8324,0.0
NW4033,8324,997,0.0
NW4033,997,7676,0.0
NW4033,7676,2903,0.0
NW4033,2903,8099,0.0
NW4033,8099,8106,0.0
NW4033,8106,2902,0.0
NW4033,2902,8105,0.0
NW4033,8105,1344,0.0
NW4033,1344,6524,0.0
NW4033,6524,8639,0.0
NW4033,8639,2210,0.0
NW4033,2210,9938,0.0
NW4033,9938,10972,0.0
NW4033,10972,6998,0.0
NW4033,6998,6997,0.0
NW4033,6997,4438,0.0
NW4033,4438,10069,0.0
NW4033,10069,10072,0.0
NW4033,10072,3442,0.0
NW4033,3442,6337,0.0
NW4033,6337,387,0.0
NW4033,387,10007,0.0
NW4033,10007,2516,0.0
NW4033,2516,2517,0.0
NW4033,2517,1612,0.0
NW4033,1612,11001,0.0
NW4033,11001,12178,0.0
NW4033,12178,540,0.0
NW4033,540,12221,0.0
NW4033,12221,6099,0.0
NW4033,6099,10080,0.0
NW4033,10080,545,0.0
NW4041,2514,7414,0.0
NW5001,2245,2277,0.0
NW5001,2277,2270,0.0
NW5001,2270,11452,0.0
NW5001,11452,7979,0.0
NW5001,7979,10962,0.0
NW5001,10962,4199,0.0
NW5001,4199,11453,0.0
NW5001,11453,3834,0.0
NW5001,3834,11454,0.0
NW5001,11454,1749,0.0
NW5001,1749,11455,0.0
NW5001,11455,1748,0.0
NW5001,1748,11456,0.0
NW5001,11456,134,0.0
NW5001,134,11457,0.0
NW5001,11457,10096,0.0
NW5001,10096,11458,0.0
NW5001,11458,10098,0.0
NW5001,10098,11459,0.0
NW5001,11459,4425,0.0
NW5001,4425,1740,0.0
NW5001,1740,1738,0.0
NW5001,1738,1739,0.0
NW5001,1739,110,0.0
NW5001,110,8754,0.0
NW5001,8754,8755,0.0
NW5001,8755,11460,0.0
NW5001,11460,8751,0.0
NW5001,8751,8752,0.0
NW5001,8752,8756,0.0
NW5001,8756,4677,0.0
NW5001,4677,4659,0.0
NW5001,4659,5817,0.0
NW5001,5817,8378,0.0
NW5001,8378,5667,0.0
NW5001,5667,5671,0.0
NW5001,5671,5662,0.0
NW5001,5662,5673,0.0
NW5001,5673,5672,0.0
NW5001,5672,285,0.0
NW5001,285,5897,0.0
NW5001,5897,10973,0.0
NW5001,10973,6201,0.0
NW5001,6201,10097,0.0
NW5001,10097,5666,0.0
NW5001,5666,12222,0.0
NW5001,12222,12223,0.0
NW5001,12223,11233,0.0
NW5001,11233,11234,0.0
NW5001,11234,5668,0.0
NW5001,5668,5663,0.0
NW5003,10098,11461,0.0
NW5003,11461,8968,0.0
NW5003,8968,4353,0.0
NW5003,4353,10974,0.0
NW5003,10974,4352,0.0
NW5003,4352,3651,0.0
NW5003,3651,3060,0.0
NW5003,3060,473,0.0
NW5003,473,6122,0.0
NW5003,6122,8378,0.0
NW5005,4353,4354,0.0
NW5007,6192,4354,0.0
NW5007,4354,10974,0.0
NW5008,6734,10809,0.0
NW5008,10809,10880,0.0
NW5008,10880,8861,0.0
NW5008,8861,8865,0.0
NW5009,2105,8861,0.0
NW5009,8861,533,0.0
NW5009,533,9834,0.0
NW5009,9834,8852,0.0
NW5009,8852,8850,0.0
NW5009,8850,8842,0.0
NW5009,8842,8851,0.0
NW5009,8851,8847,0.0
NW5009,8847,3262,0.0
NW5009,3262,5655,0.0
NW5009,5655,1103,0.0
NW5009,1103,5089,0.0
NW5009,5089,10975,0.0
NW5009,10975,2110,0.0
NW5009,2110,5883,0.0
NW5009,5883,7392,0.0
NW5009,7392,106,0.0
NW5009,106,7286,0.0
NW5009,7286,896,0.0
NW5009,896,1738,0.0
NW5009,1738,12179,0.0
NW5009,12179,5660,0.0
NW5009,5660,5657,0.0
NW5011,4677,320,0.0
NW5011,320,7656,0.0
NW5011,7656,2725,0.0
NW5011,2725,2723,0.0
NW5011,2723,2724,0.0
NW5011,2724,3677,0.0
NW5011,3677,11961,0.0
NW5013,2724,374,0.0
NW5015,4059,11002,0.0
NW5015,11002,2722,0.0
NW5015,2722,11003,0.0
NW5015,11003,1074,0.0
NW5015,1074,4146,0.0
NW5015,4146,3811,0.0
NW5015,3811,6821,0.0
NW5015,6821,3462,0.0
NW5015,3462,4767,0.0
NW5015,4767,3679,0.0
NW5015,3679,3675,0.0
NW5015,3675,3678,0.0
NW5015,3678,3670,0.0
NW5015,3670,3677,0.0
NW5015,3677,3554,0.0
NW5015,3554,3842,0.0
NW5015,3842,11463,0.0
NW5015,11463,335,0.0
NW5015,335,333,0.0
NW5015,333,337,0.0
NW5015,337,336,0.0
NW5015,336,286,0.0
NW5015,286,289,0.0
NW5015,289,285,0.0
NW5017,11004,11002,0.0
NW5019,3779,11004,0.0
NW5019,11004,2722,0.0
NW5019,2722,11003,0.0
NW5021,7993,11005,0.0
NW5021,11005,3678,0.0
NW5021,3678,7997,0.0
NW5021,7997,7996,0.0
NW6001,10973,6201,0.0
NW6001,6201,11464,0.0
NW6001,11464,6198,0.0
NW6001,6198,6184,0.0
NW6001,6184,1717,0.0
NW6001,1717,11364,0.0
NW6001,11364,6888,0.0
NW6001,6888,10976,0.0
NW6001,10976,8388,0.0
NW6001,8388,10977,0.0
NW6001,10977,1223,0.0
NW6001,1223,1225,0.0
NW6001,1225,1226,0.0
NW6001,1226,7084,0.0
NW6001,7084,1222,0.0
NW6001,1222,1981,0.0
NW6001,1981,5011,0.0
NW6001,5011,3574,0.0
NW6001,3574,6413,0.0
NW6001,6413,11465,0.0
NW6001,11465,611,0.0
NW6001,611,971,0.0
NW6001,971,10978,0.0
NW6001,10978,5719,0.0
NW6001,5719,5720,0.0
NW6001,5720,4546,0.0
NW6001,4546,854,0.0
NW6001,854,109,0.0
NW6001,109,1812,0.0
NW6001,1812,1811,0.0
NW6001,1811,3292,0.0
NW6003,1717,9446,0.0
NW6003,9446,6206,0.0
NW6003,6206,10979,0.0
NW6003,10979,9448,0.0
NW6003,9448,4404,0.0
NW6003,4404,9597,0.0
NW6003,9597,1728,0.0
NW6003,1728,3446,0.0
NW6003,3446,4920,0.0
NW6003,4920,3700,0.0
NW6003,3700,3701,0.0
NW6003,3701,768,0.0
NW6003,768,6957,0.0
NW6003,6957,10335,0.0
NW6003,10335,7968,0.0
NW6003,7968,9989,0.0
